time,bus2_v,bus3_v,bus6_v,bus8_v,bus15_v,bus2_ω,bus3_ω,bus6_ω,bus8_ω,bus15_ω,bus2_p,bus3_p,bus6_p,bus8_p,bus15_p,bus2_q,bus3_q,bus6_q,bus8_q,bus15_q,bus2_φ,bus3_φ,bus6_φ,bus8_φ,bus15_φ
0.09999999999999999,0.9977817418251586,0.9065831297910538,0.8938293981054011,0.9527145307803593,0.9986734053940324,5.982260419832482e-8,-6.37479584885011e-8,7.488273082590756e-9,7.243972420213188e-9,3.5007156501468985e-7,0.3994855196190974,-0.8793955276323158,-0.10624406556797909,-4.152445976478292e-8,2.034597246236558e-8,0.0036987062915690393,-0.32824660825965757,0.08823687812518419,0.04425300329718485,0.13265946694390796,-0.07058210769419045,-0.20913577909909561,-0.273959287697015,-0.25030401836704963,-0.2741388040926591
0.10999999999999999,0.9977817418688262,0.9065831298220364,0.8938293981096895,0.9527145307680451,0.9986734053938163,6.528103713305693e-8,-7.275386615318843e-8,8.513303645083973e-9,9.076692351776539e-9,4.426525914753879e-7,0.39948552269164234,-0.8793955161203719,-0.10624406738921992,-5.094830056451283e-8,2.8447264606434874e-8,0.003698704364987867,-0.3282466128406506,0.08823687854193267,0.04425300706513254,0.13265946275751095,-0.07058210707849821,-0.2091357770390999,-0.2739592874949713,-0.25030401812869646,-0.2741388001381923
0.11999999999999998,0.9977817419139824,0.9065831297694268,0.8938293981129779,0.9527145307462452,0.9986734053938353,6.99051318683024e-8,-8.151033455577445e-8,9.530134469368987e-9,1.129752829043349e-8,5.461926234842391e-7,0.3994855285145425,-0.8793955066888682,-0.10624406911407985,-6.224878584988602e-8,3.857512720362166e-8,0.003698702456530853,-0.32824661726221893,0.08823687900412705,0.04425301177365366,0.1326594575433513,-0.07058210641134201,-0.20913577519768708,-0.273959287276589,-0.250304017835273,-0.2741387952027088
0.12999999999999998,0.9977817419606224,0.9065831296502112,0.893829398115162,0.9527145307127793,0.9986734053941422,7.364731302087306e-8,-8.993875578303633e-8,1.0534759915466086e-8,1.3976274613310002e-8,6.601853861089616e-7,0.39948553665719133,-0.8793954990639471,-0.1062440707641093,-7.562157342336229e-8,5.094182230214184e-8,0.0036987005408073946,-0.32824662150156003,0.08823687950216014,0.04425301749785016,0.13265945119731423,-0.07058210570142388,-0.2091357735471726,-0.27395928704235006,-0.2503040174759245,-0.2741387891790345
0.13999999999999999,0.9977817420087539,0.9065831294785374,0.8938293981161604,0.9527145306653103,0.9986734053947942,7.648869882978067e-8,-9.798071766554175e-8,1.1524798062268998e-8,1.718551541533441e-8,7.840120955685713e-7,0.39948554670302766,-0.8793954929986527,-0.10624407235850172,-9.124138307739504e-8,6.574451447138863e-8,0.003698698611664556,-0.3282466255482931,0.08823688002816199,0.044253024305936944,0.13265944362362145,-0.07058210495776547,-0.20913577206312564,-0.273959286792685,-0.2503040170384829,-0.2741387819657078
0.15,0.9977817420583838,0.9065831292661228,0.8938293981159097,0.9527145306013608,0.9986734053958531,7.843491971588505e-8,-1.0559493964157483e-7,1.2499195678801152e-8,2.0999081976548438e-8,9.170210617457417e-7,0.3994855582538199,-0.8793954882713068,-0.10624407391477306,-1.0926118510293237e-7,8.316391039708826e-8,0.0036986966772881782,-0.32824662940166893,0.08823688057586451,0.044253032258539195,0.13265943473549113,-0.0705821041894431,-0.20913577072402706,-0.2739592865279665,-0.2503040165095252,-0.2741387734676539
0.16,0.9977817421095074,0.9065831290226123,0.8938293981143616,0.9527145305183309,0.9986734053973847,7.951221663656583e-8,-1.1275454804454294e-7,1.3458002757696554e-8,2.5490657419307302e-8,1.05853656735101e-6,0.39948557093318116,-0.8793954846839368,-0.1062440754493299,-1.2981175292331448e-7,1.0336326171367372e-7,0.0036986947560334153,-0.32824663306815427,0.08823688114047179,0.044253041408179906,0.13265942445560455,-0.07058210340536329,-0.2091357695109578,-0.27395928624850396,-0.2503040158744474,-0.274138763596707
0.17,0.9977817421621026,0.9065831287558911,0.893829398111479,0.9527145304135162,0.9986734053994575,7.976382497207905e-8,-1.1944465994993964e-7,1.4402202454756867e-8,3.073258892714962e-8,1.207927039961732e-6,0.39948558438937276,-0.8793954820607802,-0.10624407697793757,-1.5300445220522985e-7,1.2649055552982347e-7,0.0036986928729298672,-0.3282466365594301,0.08823688171853537,0.044253051800302055,0.13265941271491133,-0.07058210261407552,-0.20913576840731532,-0.2739592859545369,-0.2503040151175479,-0.27413875227067713
0.18000000000000002,0.9977817422161251,0.9065831284723587,0.8938293981072328,0.9527145302841246,0.9986734054021432,7.924664570741286e-8,-1.2566024701073696e-7,1.5333584795039997e-8,3.6794911029350546e-8,1.364516807463231e-6,0.3994855982974131,-0.8793954802468142,-0.10624407851610161,-1.789300995390375e-7,1.5267689316977862e-7,0.003698691056764399,-0.3282466398906847,0.08823688230782858,0.04425306347250189,0.13265939945342206,-0.07058210182361986,-0.2091357673985553,-0.27395928564622857,-0.2503040142221163,-0.2741387394141741
0.19000000000000003,0.997781742271507,0.9065831281771671,0.8938293981015989,0.9527145301272935,0.9986734054055157,7.80282049157776e-8,-1.3140425444708448e-7,1.6254653983435167e-8,4.3744439310793894e-8,1.5276074921471869e-6,0.39948561236056424,-0.8793954791063247,-0.10624408007936237,-2.0765951725017218e-7,1.820365361365761e-7,0.003698689337675566,-0.32824664307920604,0.08823688290722939,0.044253076454555354,0.13265938462013535,-0.07058210104140639,-0.2091357664719552,-0.27395928532365943,-0.25030401317053397,-0.2741387249586778
